pid,lat,lon,coords,points
4339255262,54.7222,-3.1287,POINT (-3.1287 54.7222),POINT (-3.1287 54.7222)
4316836768,51.4968,-0.155879,POINT (-0.155879 51.4968),POINT (-0.155879 51.4968)
4288269832,51.5592,-0.276022,POINT (-0.276022 51.5592),POINT (-0.276022 51.5592)
4287544483,51.5592,-0.276022,POINT (-0.276022 51.5592),POINT (-0.276022 51.5592)
4288281428,51.5592,-0.276022,POINT (-0.276022 51.5592),POINT (-0.276022 51.5592)
4288299374,51.5592,-0.276022,POINT (-0.276022 51.5592),POINT (-0.276022 51.5592)
4287518505,51.5592,-0.276022,POINT (-0.276022 51.5592),POINT (-0.276022 51.5592)
4287554223,51.5592,-0.276022,POINT (-0.276022 51.5592),POINT (-0.276022 51.5592)
4287532739,51.5592,-0.276022,POINT (-0.276022 51.5592),POINT (-0.276022 51.5592)
4288263240,51.5592,-0.276022,POINT (-0.276022 51.5592),POINT (-0.276022 51.5592)
4287536271,51.5592,-0.276022,POINT (-0.276022 51.5592),POINT (-0.276022 51.5592)
4287525913,51.5592,-0.276022,POINT (-0.276022 51.5592),POINT (-0.276022 51.5592)
4287550419,51.5592,-0.276022,POINT (-0.276022 51.5592),POINT (-0.276022 51.5592)
4288289022,51.5592,-0.276022,POINT (-0.276022 51.5592),POINT (-0.276022 51.5592)
4310426684,51.5196,-0.185083,POINT (-0.185083 51.5196),POINT (-0.185083 51.5196)
4316836772,51.4941,-0.155364,POINT (-0.155364 51.4941),POINT (-0.155364 51.4941)
4305276554,51.5618,-0.180158,POINT (-0.180158 51.5618),POINT (-0.180158 51.5618)
4316898468,51.5048,-0.159532,POINT (-0.159532 51.5048),POINT (-0.159532 51.5048)
4314391830,51.5134,-0.160396,POINT (-0.160396 51.5134),POINT (-0.160396 51.5134)
4387597541,51.4678,-0.175309,POINT (-0.175309 51.4678),POINT (-0.175309 51.4678)
4387813655,51.4687,-0.179235,POINT (-0.179235 51.4687),POINT (-0.179235 51.4687)
4305275904,51.5613,-0.179826,POINT (-0.179826 51.5613),POINT (-0.179826 51.5613)
4282554665,54.4978,-2.95309,POINT (-2.95309 54.4978),POINT (-2.95309 54.4978)
4386123560,51.438,-0.122179,POINT (-0.122179 51.438),POINT (-0.122179 51.438)
4280344758,51.4532,-0.299398,POINT (-0.299398 51.4532),POINT (-0.299398 51.4532)
4282552739,54.4813,-2.97421,POINT (-2.97421 54.4813),POINT (-2.97421 54.4813)
4282553317,54.4813,-2.97421,POINT (-2.97421 54.4813),POINT (-2.97421 54.4813)
4282552473,54.4813,-2.97421,POINT (-2.97421 54.4813),POINT (-2.97421 54.4813)
4282553143,54.4813,-2.97421,POINT (-2.97421 54.4813),POINT (-2.97421 54.4813)
4386123550,51.4329,-0.144774,POINT (-0.144774 51.4329),POINT (-0.144774 51.4329)
4283229068,54.4318,-2.93472,POINT (-2.93472 54.4318),POINT (-2.93472 54.4318)
4282484475,54.4318,-2.93472,POINT (-2.93472 54.4318),POINT (-2.93472 54.4318)
4283229442,54.4318,-2.93472,POINT (-2.93472 54.4318),POINT (-2.93472 54.4318)
4319007419,51.485,-0.153701,POINT (-0.153701 51.485),POINT (-0.153701 51.485)
4319007421,51.485,-0.153701,POINT (-0.153701 51.485),POINT (-0.153701 51.485)
4306954057,51.5357,-0.195136,POINT (-0.195136 51.5357),POINT (-0.195136 51.5357)
4241782561,55.9553,-3.18283,POINT (-3.18283 55.9553),POINT (-3.18283 55.9553)
4241751885,55.9553,-3.18283,POINT (-3.18283 55.9553),POINT (-3.18283 55.9553)
4283295020,54.5036,-2.92459,POINT (-2.92459 54.5036),POINT (-2.92459 54.5036)
4286722608,51.4547,-0.341337,POINT (-0.341337 51.4547),POINT (-0.341337 51.4547)
4353843367,51.2797,1.08331,POINT (1.08331 51.2797),POINT (1.08331 51.2797)
4369301688,51.4774,-0.119369,POINT (-0.119369 51.4774),POINT (-0.119369 51.4774)
4353843359,51.2796,1.0825,POINT (1.0825 51.2796),POINT (1.0825 51.2796)
4353843363,51.2796,1.0825,POINT (1.0825 51.2796),POINT (1.0825 51.2796)
4305279320,51.5595,-0.184954,POINT (-0.184954 51.5595),POINT (-0.184954 51.5595)
4319712586,51.486,-0.149173,POINT (-0.149173 51.486),POINT (-0.149173 51.486)
4386123572,51.4426,-0.135397,POINT (-0.135397 51.4426),POINT (-0.135397 51.4426)
4282550455,54.4847,-2.93657,POINT (-2.93657 54.4847),POINT (-2.93657 54.4847)
4369301696,51.5483,0.009473,POINT (0.009473 51.5483),POINT (0.009473 51.5483)
4310426650,51.5201,-0.186789,POINT (-0.186789 51.5201),POINT (-0.186789 51.5201)
4353814487,51.2786,1.09189,POINT (1.09189 51.2786),POINT (1.09189 51.2786)
4242602020,55.9546,-3.18387,POINT (-3.18387 55.9546),POINT (-3.18387 55.9546)
4356699043,51.2815,1.07586,POINT (1.07586 51.2815),POINT (1.07586 51.2815)
4320401672,54.4987,-3.08922,POINT (-3.08922 54.4987),POINT (-3.08922 54.4987)
4402737897,51.5229,0.777776,POINT (0.777776 51.5229),POINT (0.777776 51.5229)
4371318636,51.5586,-0.106194,POINT (-0.106194 51.5586),POINT (-0.106194 51.5586)
4286724476,51.4124,-0.359383,POINT (-0.359383 51.4124),POINT (-0.359383 51.4124)
4319712578,51.4888,-0.153572,POINT (-0.153572 51.4888),POINT (-0.153572 51.4888)
4398972865,51.533,0.805199,POINT (0.805199 51.533),POINT (0.805199 51.533)
4274932540,51.4625,-0.30281,POINT (-0.30281 51.4625),POINT (-0.30281 51.4625)
4314391840,51.5108,-0.166318,POINT (-0.166318 51.5108),POINT (-0.166318 51.5108)
4280345718,51.4609,-0.316178,POINT (-0.316178 51.4609),POINT (-0.316178 51.4609)
4314166123,51.5041,-0.160363,POINT (-0.160363 51.5041),POINT (-0.160363 51.5041)
4309052253,51.5266,-0.194084,POINT (-0.194084 51.5266),POINT (-0.194084 51.5266)
4298385300,51.3689,-0.054856,POINT (-0.054856 51.3689),POINT (-0.054856 51.3689)
4241827643,55.9496,-3.1918,POINT (-3.1918 55.9496),POINT (-3.1918 55.9496)
4306954043,51.5367,-0.190372,POINT (-0.190372 51.5367),POINT (-0.190372 51.5367)
4309052269,51.5258,-0.189857,POINT (-0.189857 51.5258),POINT (-0.189857 51.5258)
4297641177,51.4375,-0.231292,POINT (-0.231292 51.4375),POINT (-0.231292 51.4375)
4282551187,54.4726,-2.94725,POINT (-2.94725 54.4726),POINT (-2.94725 54.4726)
4356699059,51.2776,1.08604,POINT (1.08604 51.2776),POINT (1.08604 51.2776)
4338514259,54.7054,-3.11737,POINT (-3.11737 54.7054),POINT (-3.11737 54.7054)
4339257272,54.7054,-3.11737,POINT (-3.11737 54.7054),POINT (-3.11737 54.7054)
4242523416,55.9479,-3.19446,POINT (-3.19446 55.9479),POINT (-3.19446 55.9479)
4357566052,51.2786,1.07762,POINT (1.07762 51.2786),POINT (1.07762 51.2786)
4357091947,51.2786,1.07762,POINT (1.07762 51.2786),POINT (1.07762 51.2786)
4357566084,51.2786,1.07762,POINT (1.07762 51.2786),POINT (1.07762 51.2786)
4357091951,51.2786,1.07762,POINT (1.07762 51.2786),POINT (1.07762 51.2786)
4357566106,51.2786,1.07762,POINT (1.07762 51.2786),POINT (1.07762 51.2786)
4357566062,51.2786,1.07762,POINT (1.07762 51.2786),POINT (1.07762 51.2786)
4388086132,51.4636,-0.167734,POINT (-0.167734 51.4636),POINT (-0.167734 51.4636)
4271767378,51.5609,-0.084693,POINT (-0.084693 51.5609),POINT (-0.084693 51.5609)
4241727789,55.9514,-3.19293,POINT (-3.19293 55.9514),POINT (-3.19293 55.9514)
4241785693,55.9537,-3.17708,POINT (-3.17708 55.9537),POINT (-3.17708 55.9537)
4338513983,54.7047,-3.099,POINT (-3.099 54.7047),POINT (-3.099 54.7047)
4339256870,54.7047,-3.099,POINT (-3.099 54.7047),POINT (-3.099 54.7047)
4314391836,51.5131,-0.164022,POINT (-0.164022 51.5131),POINT (-0.164022 51.5131)
4282553835,54.4928,-2.96459,POINT (-2.96459 54.4928),POINT (-2.96459 54.4928)
4282554505,54.4928,-2.96459,POINT (-2.96459 54.4928),POINT (-2.96459 54.4928)
4282554289,54.4928,-2.96459,POINT (-2.96459 54.4928),POINT (-2.96459 54.4928)
4282554065,54.4928,-2.96459,POINT (-2.96459 54.4928),POINT (-2.96459 54.4928)
4307245636,51.5543,-0.191059,POINT (-0.191059 51.5543),POINT (-0.191059 51.5543)
4252131562,54.4577,-1.46255,POINT (-1.46255 54.4577),POINT (-1.46255 54.4577)
4242522410,55.9536,-3.1973,POINT (-3.1973 55.9536),POINT (-3.1973 55.9536)
4314166133,51.5043,-0.159795,POINT (-0.159795 51.5043),POINT (-0.159795 51.5043)
4242601082,55.9507,-3.20437,POINT (-3.20437 55.9507),POINT (-3.20437 55.9507)
4242498632,55.9507,-3.20437,POINT (-3.20437 55.9507),POINT (-3.20437 55.9507)
4356699051,51.2801,1.07832,POINT (1.07832 51.2801),POINT (1.07832 51.2801)
4304533195,51.5612,-0.181499,POINT (-0.181499 51.5612),POINT (-0.181499 51.5612)
4354560892,51.2793,1.08118,POINT (1.08118 51.2793),POINT (1.08118 51.2793)
4354562112,51.2793,1.08118,POINT (1.08118 51.2793),POINT (1.08118 51.2793)
4298384766,51.6433,-0.242257,POINT (-0.242257 51.6433),POINT (-0.242257 51.6433)
4320431184,54.4953,-3.06055,POINT (-3.06055 54.4953),POINT (-3.06055 54.4953)
4312130882,51.5163,-0.183334,POINT (-0.183334 51.5163),POINT (-0.183334 51.5163)
4282554903,54.5051,-2.93438,POINT (-2.93438 54.5051),POINT (-2.93438 54.5051)
4283299566,54.5051,-2.93438,POINT (-2.93438 54.5051),POINT (-2.93438 54.5051)
4283232508,54.4419,-2.89507,POINT (-2.89507 54.4419),POINT (-2.89507 54.4419)
4283296614,54.4748,-2.9727,POINT (-2.9727 54.4748),POINT (-2.9727 54.4748)
4339258086,54.6981,-3.08167,POINT (-3.08167 54.6981),POINT (-3.08167 54.6981)
4338516767,54.6981,-3.08167,POINT (-3.08167 54.6981),POINT (-3.08167 54.6981)
4339257676,54.6981,-3.08167,POINT (-3.08167 54.6981),POINT (-3.08167 54.6981)
4387870785,51.468,-0.180759,POINT (-0.180759 51.468),POINT (-0.180759 51.468)
4387870789,51.468,-0.180759,POINT (-0.180759 51.468),POINT (-0.180759 51.468)
4309052261,51.5261,-0.192368,POINT (-0.192368 51.5261),POINT (-0.192368 51.5261)
4282770515,51.466,-0.238652,POINT (-0.238652 51.466),POINT (-0.238652 51.466)
4283421846,51.466,-0.238652,POINT (-0.238652 51.466),POINT (-0.238652 51.466)
4314391846,51.5093,-0.166468,POINT (-0.166468 51.5093),POINT (-0.166468 51.5093)
4283472822,51.4767,-0.304945,POINT (-0.304945 51.4767),POINT (-0.304945 51.4767)
4306954041,51.5386,-0.191338,POINT (-0.191338 51.5386),POINT (-0.191338 51.5386)
4309052275,51.5263,-0.190823,POINT (-0.190823 51.5263),POINT (-0.190823 51.5263)
4312749858,51.5045,-0.166575,POINT (-0.166575 51.5045),POINT (-0.166575 51.5045)
4312749846,51.5073,-0.17488,POINT (-0.17488 51.5073),POINT (-0.17488 51.5073)
4283515886,51.4845,-0.291352,POINT (-0.291352 51.4845),POINT (-0.291352 51.4845)
4242556366,55.9508,-3.17218,POINT (-3.17218 55.9508),POINT (-3.17218 55.9508)
4304534243,51.5608,-0.182701,POINT (-0.182701 51.5608),POINT (-0.182701 51.5608)
4306954049,51.5363,-0.191552,POINT (-0.191552 51.5363),POINT (-0.191552 51.5363)
4297641567,51.5579,0.245035,POINT (0.245035 51.5579),POINT (0.245035 51.5579)
4304535925,51.5562,-0.190522,POINT (-0.190522 51.5562),POINT (-0.190522 51.5562)
4316836762,51.4987,-0.157499,POINT (-0.157499 51.4987),POINT (-0.157499 51.4987)
4312130908,51.5137,-0.179096,POINT (-0.179096 51.5137),POINT (-0.179096 51.5137)
4395458713,51.5334,0.715034,POINT (0.715034 51.5334),POINT (0.715034 51.5334)
4312749844,51.5108,-0.175888,POINT (-0.175888 51.5108),POINT (-0.175888 51.5108)
4312130884,51.5149,-0.18092,POINT (-0.18092 51.5149),POINT (-0.18092 51.5149)
4314166173,51.5036,-0.158915,POINT (-0.158915 51.5036),POINT (-0.158915 51.5036)
4242499638,55.9529,-3.18957,POINT (-3.18957 55.9529),POINT (-3.18957 55.9529)
4242557374,55.9524,-3.17417,POINT (-3.17417 55.9524),POINT (-3.17417 55.9524)
4271767162,51.5605,-0.087225,POINT (-0.087225 51.5605),POINT (-0.087225 51.5605)
4271767272,51.5605,-0.087225,POINT (-0.087225 51.5605),POINT (-0.087225 51.5605)
4312749852,51.5047,-0.171253,POINT (-0.171253 51.5047),POINT (-0.171253 51.5047)
4312130894,51.5148,-0.180619,POINT (-0.180619 51.5148),POINT (-0.180619 51.5148)
4295083422,54.8725,-6.08778,POINT (-6.08778 54.8725),POINT (-6.08778 54.8725)
4295082484,54.8725,-6.08778,POINT (-6.08778 54.8725),POINT (-6.08778 54.8725)
4294341053,54.8726,-6.08807,POINT (-6.08807 54.8726),POINT (-6.08807 54.8726)
4384734053,52.5012,-1.76414,POINT (-1.76414 52.5012),POINT (-1.76414 52.5012)
4368070035,50.8228,-0.138112,POINT (-0.138112 50.8228),POINT (-0.138112 50.8228)
4401702417,51.4432,0.321478,POINT (0.321478 51.4432),POINT (0.321478 51.4432)
4384751699,52.5014,-1.77112,POINT (-1.77112 52.5014),POINT (-1.77112 52.5014)
4368817192,50.8256,-0.138087,POINT (-0.138087 50.8256),POINT (-0.138087 50.8256)
4379220011,52.4781,-1.89538,POINT (-1.89538 52.4781),POINT (-1.89538 52.4781)
4379973860,52.4781,-1.89538,POINT (-1.89538 52.4781),POINT (-1.89538 52.4781)
4384745413,52.5048,-1.77029,POINT (-1.77029 52.5048),POINT (-1.77029 52.5048)
4385499910,52.5014,-1.7641,POINT (-1.7641 52.5014),POINT (-1.7641 52.5014)
4384747147,52.5018,-1.77081,POINT (-1.77081 52.5018),POINT (-1.77081 52.5018)
4385498338,52.5014,-1.76417,POINT (-1.76417 52.5014),POINT (-1.76417 52.5014)
4384732323,52.5011,-1.76408,POINT (-1.76408 52.5011),POINT (-1.76408 52.5011)
4385510974,52.5017,-1.77169,POINT (-1.77169 52.5017),POINT (-1.77169 52.5017)
4385501496,52.5015,-1.76422,POINT (-1.76422 52.5015),POINT (-1.76422 52.5015)
4379214177,52.4781,-1.89539,POINT (-1.89539 52.4781),POINT (-1.89539 52.4781)
4379216385,52.4781,-1.89539,POINT (-1.89539 52.4781),POINT (-1.89539 52.4781)
4379212479,52.4781,-1.89539,POINT (-1.89539 52.4781),POINT (-1.89539 52.4781)
4379210873,52.4781,-1.89539,POINT (-1.89539 52.4781),POINT (-1.89539 52.4781)
4379964914,52.4781,-1.89539,POINT (-1.89539 52.4781),POINT (-1.89539 52.4781)
4385512350,52.502,-1.77055,POINT (-1.77055 52.502),POINT (-1.77055 52.502)
4385506186,52.5068,-1.76436,POINT (-1.76436 52.5068),POINT (-1.76436 52.5068)
4385493118,52.501,-1.76409,POINT (-1.76409 52.501),POINT (-1.76409 52.501)
4384742105,52.5018,-1.76015,POINT (-1.76015 52.5018),POINT (-1.76015 52.5018)
4384740553,52.5014,-1.76265,POINT (-1.76265 52.5014),POINT (-1.76265 52.5014)
4246521130,55.939,-4.02512,POINT (-4.02512 55.939),POINT (-4.02512 55.939)
4246533500,55.939,-4.02512,POINT (-4.02512 55.939),POINT (-4.02512 55.939)
4245755409,55.939,-4.02512,POINT (-4.02512 55.939),POINT (-4.02512 55.939)
4246516970,55.939,-4.02512,POINT (-4.02512 55.939),POINT (-4.02512 55.939)
4245751629,55.939,-4.02512,POINT (-4.02512 55.939),POINT (-4.02512 55.939)
4246535182,55.939,-4.02512,POINT (-4.02512 55.939),POINT (-4.02512 55.939)
4237755935,55.939,-4.02512,POINT (-4.02512 55.939),POINT (-4.02512 55.939)
4245745005,55.939,-4.02512,POINT (-4.02512 55.939),POINT (-4.02512 55.939)
4376395721,55.939,-4.02512,POINT (-4.02512 55.939),POINT (-4.02512 55.939)
4246514220,55.939,-4.02512,POINT (-4.02512 55.939),POINT (-4.02512 55.939)
4401783899,50.6938,-1.50813,POINT (-1.50813 50.6938),POINT (-1.50813 50.6938)
4401788191,50.6938,-1.50813,POINT (-1.50813 50.6938),POINT (-1.50813 50.6938)
4401787733,50.6938,-1.50813,POINT (-1.50813 50.6938),POINT (-1.50813 50.6938)
4402553242,50.6938,-1.50813,POINT (-1.50813 50.6938),POINT (-1.50813 50.6938)
4402557822,50.6938,-1.50813,POINT (-1.50813 50.6938),POINT (-1.50813 50.6938)
4402552830,50.6938,-1.50813,POINT (-1.50813 50.6938),POINT (-1.50813 50.6938)
4401786975,50.6938,-1.50813,POINT (-1.50813 50.6938),POINT (-1.50813 50.6938)
4402549386,50.6938,-1.50813,POINT (-1.50813 50.6938),POINT (-1.50813 50.6938)
4402548660,50.6938,-1.50813,POINT (-1.50813 50.6938),POINT (-1.50813 50.6938)
4402552514,50.6938,-1.50813,POINT (-1.50813 50.6938),POINT (-1.50813 50.6938)
4401787165,50.6938,-1.50813,POINT (-1.50813 50.6938),POINT (-1.50813 50.6938)
4402554684,50.6938,-1.50813,POINT (-1.50813 50.6938),POINT (-1.50813 50.6938)
4401786383,50.6938,-1.50813,POINT (-1.50813 50.6938),POINT (-1.50813 50.6938)
4401782501,50.6938,-1.50813,POINT (-1.50813 50.6938),POINT (-1.50813 50.6938)
4401791677,50.6938,-1.50813,POINT (-1.50813 50.6938),POINT (-1.50813 50.6938)
4401780901,50.6938,-1.50813,POINT (-1.50813 50.6938),POINT (-1.50813 50.6938)
4401791339,50.6938,-1.50813,POINT (-1.50813 50.6938),POINT (-1.50813 50.6938)
4402555072,50.6938,-1.50813,POINT (-1.50813 50.6938),POINT (-1.50813 50.6938)
4402551458,50.6938,-1.50813,POINT (-1.50813 50.6938),POINT (-1.50813 50.6938)
4401785805,50.6938,-1.50813,POINT (-1.50813 50.6938),POINT (-1.50813 50.6938)
4402554124,50.6938,-1.50813,POINT (-1.50813 50.6938),POINT (-1.50813 50.6938)
4401789577,50.6938,-1.50813,POINT (-1.50813 50.6938),POINT (-1.50813 50.6938)
4401779255,50.6938,-1.50813,POINT (-1.50813 50.6938),POINT (-1.50813 50.6938)
4401780589,50.6938,-1.50813,POINT (-1.50813 50.6938),POINT (-1.50813 50.6938)
4396138851,55.9315,-3.22673,POINT (-3.22673 55.9315),POINT (-3.22673 55.9315)
4329175042,50.9792,0.383663,POINT (0.383663 50.9792),POINT (0.383663 50.9792)
4324420997,50.9823,0.377483,POINT (0.377483 50.9823),POINT (0.377483 50.9823)
4366027591,50.8699,0.345811,POINT (0.345811 50.8699),POINT (0.345811 50.8699)
4369120646,50.8699,0.345811,POINT (0.345811 50.8699),POINT (0.345811 50.8699)
4240745787,55.8222,-3.24474,POINT (-3.24474 55.8222),POINT (-3.24474 55.8222)
4240743941,55.8222,-3.24474,POINT (-3.24474 55.8222),POINT (-3.24474 55.8222)
4379994818,51.4539,-2.59232,POINT (-2.59232 51.4539),POINT (-2.59232 51.4539)
4367787598,56.7014,-3.72849,POINT (-3.72849 56.7014),POINT (-3.72849 56.7014)
4282757492,51.4583,-0.065917,POINT (-0.065917 51.4583),POINT (-0.065917 51.4583)
4346133153,50.9605,0.402481,POINT (0.402481 50.9605),POINT (0.402481 50.9605)
4358649359,56.5864,-4.0004,POINT (-4.0004 56.5864),POINT (-4.0004 56.5864)
4358652237,56.5864,-4.0004,POINT (-4.0004 56.5864),POINT (-4.0004 56.5864)
4359391544,56.5864,-4.0004,POINT (-4.0004 56.5864),POINT (-4.0004 56.5864)
4368825560,53.2339,-2.30392,POINT (-2.30392 53.2339),POINT (-2.30392 53.2339)
4329708411,50.9802,0.382804,POINT (0.382804 50.9802),POINT (0.382804 50.9802)
4371471186,51.455,-2.62741,POINT (-2.62741 51.455),POINT (-2.62741 51.455)
4304220597,51.0759,0.386581,POINT (0.386581 51.0759),POINT (0.386581 51.0759)
4356333067,56.5939,-3.98913,POINT (-3.98913 56.5939),POINT (-3.98913 56.5939)
4323184881,50.9796,0.382332,POINT (0.382332 50.9796),POINT (0.382332 50.9796)
4347042224,50.9606,0.402899,POINT (0.402899 50.9606),POINT (0.402899 50.9606)
4335538168,51.2142,-3.0257,POINT (-3.0257 51.2142),POINT (-3.0257 51.2142)
4331353798,50.9978,0.388147,POINT (0.388147 50.9978),POINT (0.388147 50.9978)
4330428881,50.837,0.471006,POINT (0.471006 50.837),POINT (0.471006 50.837)
4371485184,51.4557,-2.62693,POINT (-2.62693 51.4557),POINT (-2.62693 51.4557)
4293322234,51.2821,-1.09726,POINT (-1.09726 51.2821),POINT (-1.09726 51.2821)
4293322248,51.2821,-1.09726,POINT (-1.09726 51.2821),POINT (-1.09726 51.2821)
4292600401,51.2821,-1.09726,POINT (-1.09726 51.2821),POINT (-1.09726 51.2821)
4292600419,51.2821,-1.09726,POINT (-1.09726 51.2821),POINT (-1.09726 51.2821)
4295497264,51.2821,-1.09726,POINT (-1.09726 51.2821),POINT (-1.09726 51.2821)
4292600411,51.2821,-1.09726,POINT (-1.09726 51.2821),POINT (-1.09726 51.2821)
4295497280,51.2821,-1.09726,POINT (-1.09726 51.2821),POINT (-1.09726 51.2821)
4292600423,51.2821,-1.09726,POINT (-1.09726 51.2821),POINT (-1.09726 51.2821)
4292600413,51.2821,-1.09726,POINT (-1.09726 51.2821),POINT (-1.09726 51.2821)
4293322252,51.2821,-1.09726,POINT (-1.09726 51.2821),POINT (-1.09726 51.2821)
4295497278,51.2821,-1.09726,POINT (-1.09726 51.2821),POINT (-1.09726 51.2821)
4295497288,51.2821,-1.09726,POINT (-1.09726 51.2821),POINT (-1.09726 51.2821)
4295497266,51.2821,-1.09726,POINT (-1.09726 51.2821),POINT (-1.09726 51.2821)
4294760373,51.2821,-1.09726,POINT (-1.09726 51.2821),POINT (-1.09726 51.2821)
4293322238,51.2821,-1.09726,POINT (-1.09726 51.2821),POINT (-1.09726 51.2821)
4293322232,51.2821,-1.09726,POINT (-1.09726 51.2821),POINT (-1.09726 51.2821)
4293322222,51.2821,-1.09726,POINT (-1.09726 51.2821),POINT (-1.09726 51.2821)
4295497270,51.2821,-1.09726,POINT (-1.09726 51.2821),POINT (-1.09726 51.2821)
4292600407,51.2821,-1.09726,POINT (-1.09726 51.2821),POINT (-1.09726 51.2821)
4376044803,51.4494,-2.59217,POINT (-2.59217 51.4494),POINT (-2.59217 51.4494)
4345374466,51.1575,-0.167541,POINT (-0.167541 51.1575),POINT (-0.167541 51.1575)
4336729305,50.6576,-1.1515,POINT (-1.1515 50.6576),POINT (-1.1515 50.6576)
4283245864,50.6295,-1.17863,POINT (-1.17863 50.6295),POINT (-1.17863 50.6295)
4337018785,50.728,-1.17039,POINT (-1.17039 50.728),POINT (-1.17039 50.728)
4397942726,51.1907,-0.428123,POINT (-0.428123 51.1907),POINT (-0.428123 51.1907)
4379729255,51.525,-0.080316,POINT (-0.080316 51.525),POINT (-0.080316 51.525)
4336754141,50.6575,-1.14979,POINT (-1.14979 50.6575),POINT (-1.14979 50.6575)
4253906339,52.5543,-4.07953,POINT (-4.07953 52.5543),POINT (-4.07953 52.5543)
4381220613,53.5553,-2.35123,POINT (-2.35123 53.5553),POINT (-2.35123 53.5553)
4381231909,53.5553,-2.35123,POINT (-2.35123 53.5553),POINT (-2.35123 53.5553)
4394742730,51.5028,-0.021114,POINT (-0.021114 51.5028),POINT (-0.021114 51.5028)
4293293644,51.511,-0.127705,POINT (-0.127705 51.511),POINT (-0.127705 51.511)
4357087063,50.6588,-1.15013,POINT (-1.15013 50.6588),POINT (-1.15013 50.6588)
4250828121,52.5454,-4.04829,POINT (-4.04829 52.5454),POINT (-4.04829 52.5454)
4328159242,51.5033,-0.11939,POINT (-0.11939 51.5033),POINT (-0.11939 51.5033)
4283245824,50.6296,-1.17931,POINT (-1.17931 50.6296),POINT (-1.17931 50.6296)
4282473609,50.6289,-1.17931,POINT (-1.17931 50.6289),POINT (-1.17931 50.6289)
4338291692,51.7555,-1.26061,POINT (-1.26061 51.7555),POINT (-1.26061 51.7555)
4338293408,51.7555,-1.26061,POINT (-1.26061 51.7555),POINT (-1.26061 51.7555)
4338295080,51.7555,-1.26061,POINT (-1.26061 51.7555),POINT (-1.26061 51.7555)
4338292744,51.7555,-1.26061,POINT (-1.26061 51.7555),POINT (-1.26061 51.7555)
4337552553,51.7555,-1.26061,POINT (-1.26061 51.7555),POINT (-1.26061 51.7555)
4338290188,51.7555,-1.26061,POINT (-1.26061 51.7555),POINT (-1.26061 51.7555)
4338290674,51.7555,-1.26061,POINT (-1.26061 51.7555),POINT (-1.26061 51.7555)
4338292346,51.7555,-1.26061,POINT (-1.26061 51.7555),POINT (-1.26061 51.7555)
4338296164,51.7555,-1.26061,POINT (-1.26061 51.7555),POINT (-1.26061 51.7555)
4337554321,51.7555,-1.26061,POINT (-1.26061 51.7555),POINT (-1.26061 51.7555)
4337551341,51.7555,-1.26061,POINT (-1.26061 51.7555),POINT (-1.26061 51.7555)
4337555167,51.7555,-1.26061,POINT (-1.26061 51.7555),POINT (-1.26061 51.7555)
4377352156,51.5202,-0.205501,POINT (-0.205501 51.5202),POINT (-0.205501 51.5202)
